asset_id,subject_id,session_date,area,plane,n_soma,mean_OSI,median_OSI,std_OSI,q25_OSI,q75_OSI,mean_DSI,median_DSI,std_DSI,q25_DSI,q75_DSI,n_tuned
56cc07f9-1165-4e7b-a210-83468c0da2d0,sub-839909,839909-202,VISl,VISl_6,64,0.35152159651651177,0.33832127503498455,0.18247572596380532,0.2062026750461281,0.44926576342025226,0.32169131822276387,0.3004255363923007,0.16088113837422321,0.22683065391597643,0.43772175430876,49
56cc07f9-1165-4e7b-a210-83468c0da2d0,sub-839909,839909-202,VISl,VISl_7,272,0.41210160198328183,0.40605758153450827,0.1878727852108966,0.2726423080272099,0.5464856822263746,0.29769929297989445,0.28188350475011636,0.1431893120774696,0.18632092491135382,0.38503913412433777,231
dca46460-9a48-45e1-984d-86e561ad96d8,sub-845342,845342-202,VISp,VISp_0,270,0.41345014574315353,0.4139076176388065,0.17775707620312636,0.25850856510784787,0.54535813216446,0.3225600158420723,0.31665651009685036,0.16159566651013657,0.19311114520645323,0.44193943052318163,232
dca46460-9a48-45e1-984d-86e561ad96d8,sub-845342,845342-202,VISp,VISp_1,294,0.46549935809896287,0.474539790186429,0.17574354207536894,0.34930281359425014,0.6031559259730427,0.42633775242028676,0.43660470738869916,0.1744304573556511,0.2971620428250908,0.5648650556223913,267
dca46460-9a48-45e1-984d-86e561ad96d8,sub-845342,845342-202,VISp,VISp_2,65,0.38017740168522934,0.37206116814259255,0.1604347051740683,0.2549959984712117,0.5007783607191185,0.3119779179675543,0.3037034283570415,0.15693025288970808,0.19655903604777408,0.41938001736568026,56
dca46460-9a48-45e1-984d-86e561ad96d8,sub-845342,845342-202,VISp,VISp_3,228,0.49597289325601257,0.5252714695930344,0.18607064158584774,0.3747642295015058,0.6429899128657781,0.3043220288419094,0.28790411352543216,0.15182033436460585,0.18510287003814463,0.4101989038658343,205
dca46460-9a48-45e1-984d-86e561ad96d8,sub-845342,845342-202,VISl,VISl_4,298,0.3943571337622757,0.38549357488199576,0.16837018950576577,0.27183520644930687,0.522203117802766,0.3216490647774525,0.3199644830041932,0.1464346437144295,0.2173509914225888,0.407683950538382,252
dca46460-9a48-45e1-984d-86e561ad96d8,sub-845342,845342-202,VISl,VISl_5,335,0.4617738866916849,0.4712705426192609,0.171036187694038,0.3272701668218583,0.6019093020311735,0.3676790467596525,0.36529353048124436,0.17062073546178208,0.23022087661958054,0.49576882692133906,309
dca46460-9a48-45e1-984d-86e561ad96d8,sub-845342,845342-202,VISl,VISl_6,74,0.3353637463218431,0.3237879691930984,0.1538697576100738,0.23674544560132144,0.44489977757975674,0.28374119135608245,0.2807592797138777,0.1316465299413434,0.18911518716393272,0.36545806183774726,60
dca46460-9a48-45e1-984d-86e561ad96d8,sub-845342,845342-202,VISl,VISl_7,193,0.5159793959062414,0.5353256465820978,0.18066173539335065,0.3823172190339119,0.6656346633654063,0.29607282959943215,0.2809201721782632,0.14459229574656574,0.1901111969434188,0.39897585020801635,182
ae0782f8-34c1-4570-9dac-5d4da05b13d5,sub-839909,839909-202,VISp,VISp_0,315,0.4347592911793007,0.4487449309154806,0.174986630017495,0.29533149374337053,0.5633671261066909,0.33185635403833563,0.3309903111828966,0.15062225705044602,0.2052858961082395,0.443118640931604,277
ae0782f8-34c1-4570-9dac-5d4da05b13d5,sub-839909,839909-202,VISp,VISp_1,209,0.4739950497198244,0.4914286101925574,0.18806763729450568,0.328536274760648,0.6295135858854871,0.3177266548217164,0.313829139991936,0.1524803720261453,0.19316945334366828,0.43339857795546327,193
ae0782f8-34c1-4570-9dac-5d4da05b13d5,sub-839909,839909-202,VISp,VISp_2,77,0.38910623015180595,0.4016920618775906,0.1698358309369112,0.27598540165353375,0.5222036184701289,0.3016383346964797,0.2782614098046023,0.15539003638402793,0.187324710445857,0.3943530217686561,66
ae0782f8-34c1-4570-9dac-5d4da05b13d5,sub-839909,839909-202,VISp,VISp_3,190,0.446786289039729,0.4810862927019806,0.19159493813391987,0.2844805043262796,0.5899897012917602,0.3310990457632895,0.32547565156086383,0.15182522628117143,0.21537067297657247,0.44142884449941416,167
ae0782f8-34c1-4570-9dac-5d4da05b13d5,sub-839909,839909-202,VISl,VISl_4,325,0.42048940740892565,0.4253619520533345,0.177431421595023,0.2841325326828637,0.5763339240535984,0.36897848616010254,0.36280067583304104,0.16935132852882764,0.23736472987646218,0.47873697883527894,286
ae0782f8-34c1-4570-9dac-5d4da05b13d5,sub-839909,839909-202,VISl,VISl_5,218,0.47831525346178044,0.5053485270640832,0.19249140999706824,0.31845469979993624,0.639337305685125,0.34216925495745887,0.3348417649551899,0.14445058355968965,0.23274896205881426,0.44279259776963925,199
ae0782f8-34c1-4570-9dac-5d4da05b13d5,sub-839909,839909-202,VISl,VISl_6,67,0.36286915658326185,0.3375903891085887,0.18266013267030554,0.2088084464951317,0.5177836149782775,0.30083910918781304,0.2648145764676603,0.14289946619104454,0.18874052936126554,0.3847977656207565,51
ae0782f8-34c1-4570-9dac-5d4da05b13d5,sub-839909,839909-202,VISl,VISl_7,268,0.4245417027233898,0.4249629755718936,0.18585997108483057,0.27701563560144715,0.5632608527413456,0.2995496818185568,0.2860988709082457,0.1602845867076632,0.16991977280499887,0.4011808267167875,231
cb228608-263b-4556-930b-4de07947f5f0,sub-839909,839909-202,VISp,VISp_0,356,0.4024292811457131,0.40998775395326015,0.16667548099093124,0.2623233063385664,0.5251355392607483,0.35194581627072546,0.32126320517578166,0.1662006483646347,0.22814391776027604,0.48869907356565945,309
cb228608-263b-4556-930b-4de07947f5f0,sub-839909,839909-202,VISp,VISp_1,212,0.49291882337019655,0.5126801139875564,0.17094947064913407,0.37383218275316055,0.6361271047536353,0.28211349042998324,0.2719920396439171,0.13991310917659242,0.17815034937200402,0.3878466015583817,198
cb228608-263b-4556-930b-4de07947f5f0,sub-839909,839909-202,VISp,VISp_2,94,0.38857928984228496,0.37214517114216705,0.17905031988081618,0.2412472829530951,0.5367214832285983,0.3002595589820264,0.26880281139514084,0.15674888033527612,0.17194025412660657,0.4084722742447131,79
cb228608-263b-4556-930b-4de07947f5f0,sub-839909,839909-202,VISp,VISp_3,197,0.3966227832208453,0.3804067492166252,0.17166375808487477,0.2713790180544366,0.5243049847230998,0.3442299576760531,0.33254858810939353,0.16816862224239895,0.19456996499550508,0.4674545699630457,169
cb228608-263b-4556-930b-4de07947f5f0,sub-839909,839909-202,VISl,VISl_4,339,0.4308160053063508,0.4284949032453308,0.1704946372395307,0.2844885922658651,0.5707988420468477,0.3798762390732068,0.3923518518404804,0.16480835032954555,0.27295933277961715,0.4885420016310944,308
cb228608-263b-4556-930b-4de07947f5f0,sub-839909,839909-202,VISl,VISl_5,209,0.5006885044331153,0.5127566471593537,0.18224795021521545,0.34447333703042515,0.6595064159429133,0.30923327062137673,0.283839046240577,0.15159480892491228,0.19660291187406756,0.4126778858782623,196
cb228608-263b-4556-930b-4de07947f5f0,sub-839909,839909-202,VISl,VISl_6,72,0.35876140980047744,0.3671997255253371,0.12934051346755226,0.2424689364050434,0.43705203188846614,0.2992496704196651,0.26700971186238576,0.14790145103160318,0.18747662226946565,0.3740580701427318,65
cb228608-263b-4556-930b-4de07947f5f0,sub-839909,839909-202,VISl,VISl_7,255,0.38912571168202503,0.37878337124121053,0.17067577789491137,0.24847078730170752,0.512780555436781,0.3202922523172458,0.3113640347335894,0.15396472558636545,0.20312460313840303,0.43474489053587195,221
cdfcc178-fd57-4f81-892d-3d14ecffa026,sub-839909,839909-202,VISp,VISp_0,346,0.4129551159813782,0.42335457745456484,0.17271302197107083,0.28779971091934486,0.5365275827010654,0.34783565245922093,0.3511607887179519,0.16544456984280856,0.22369588900938564,0.46576811921373773,306
cdfcc178-fd57-4f81-892d-3d14ecffa026,sub-839909,839909-202,VISp,VISp_1,250,0.5098653404645268,0.5428900790779939,0.1832254793046165,0.37731569751603633,0.6616400106447485,0.29747498425225205,0.28029489264790336,0.14374496828692943,0.1910489584237923,0.3886455601605908,232
cdfcc178-fd57-4f81-892d-3d14ecffa026,sub-839909,839909-202,VISp,VISp_2,99,0.4151602675706927,0.39341279100917365,0.17541967004643394,0.280710594330134,0.53458984199216,0.28462965190286854,0.26428669521200265,0.14732659016713134,0.18292258459885025,0.39008992938846826,87
cdfcc178-fd57-4f81-892d-3d14ecffa026,sub-839909,839909-202,VISp,VISp_3,176,0.4560798522156963,0.4678485964461647,0.19513714408474273,0.3202118486055753,0.6122705969475822,0.33731116518595916,0.33640712985252164,0.15460654923555472,0.21517806594718947,0.45340955589794685,151
cdfcc178-fd57-4f81-892d-3d14ecffa026,sub-839909,839909-202,VISl,VISl_4,351,0.38988816647924474,0.390049280518498,0.16859598839798898,0.27391900822524096,0.5135044519197968,0.36561962497281514,0.3452763624708543,0.1737977756569477,0.2291157207067302,0.48026628973500635,301
cdfcc178-fd57-4f81-892d-3d14ecffa026,sub-839909,839909-202,VISl,VISl_5,222,0.4893499412468706,0.5136506986200986,0.1918272969993853,0.3643102884887328,0.6503621284620198,0.30780491868095655,0.2978554305953356,0.1540498837961912,0.1796032750566701,0.42402660708423584,200
cdfcc178-fd57-4f81-892d-3d14ecffa026,sub-839909,839909-202,VISl,VISl_6,85,0.38047422915564627,0.36130999197714697,0.15922097222820836,0.24910273936419974,0.5283685183480197,0.309772241710603,0.3075455799797366,0.16872110448469074,0.17974605303266056,0.43018710612415945,74
cdfcc178-fd57-4f81-892d-3d14ecffa026,sub-839909,839909-202,VISl,VISl_7,302,0.43533627321555757,0.4279604629967944,0.1904316677583518,0.27828879009469826,0.5986405565911173,0.34072431804267744,0.3278573759522496,0.16245871248690194,0.21737968497754465,0.45387749727716264,267
fe4b696b-6265-45f8-8748-472181f2666a,sub-845342,845342-202,VISp,VISp_0,59,0.45716561882509077,0.4733920575363345,0.1600823429269419,0.3408957020898844,0.5805477045911613,0.380325163483669,0.37468938205690033,0.16303609018864035,0.27170789732534245,0.5054600094846027,56
fe4b696b-6265-45f8-8748-472181f2666a,sub-845342,845342-202,VISp,VISp_1,102,0.4856028931674801,0.527264928095075,0.17390789709340335,0.36149680940998746,0.6170019907944256,0.4029640406905776,0.44521237751469317,0.17727909676052633,0.24417126032169909,0.5331595006388228,92
fe4b696b-6265-45f8-8748-472181f2666a,sub-845342,845342-202,VISp,VISp_2,8,0.39338510762663914,0.44218604313792204,0.1334773058967118,0.3305199864289876,0.47861176590966664,0.2535282212531288,0.2639980565263955,0.12166477316261635,0.16011050402821375,0.35459378146061316,7
fe4b696b-6265-45f8-8748-472181f2666a,sub-845342,845342-202,VISp,VISp_3,64,0.47156741943593494,0.5002608168889509,0.21790972091597705,0.28465477910454495,0.6785183551415687,0.2864031037240552,0.24002068692181194,0.14512166918315011,0.1709117160543051,0.39110740918743137,56
fe4b696b-6265-45f8-8748-472181f2666a,sub-845342,845342-202,VISl,VISl_4,54,0.43004778211311256,0.4261375798271258,0.17970037051833715,0.2867111168167402,0.5848462761757073,0.32731334294588593,0.33264268850064693,0.1550649606063654,0.21374269083529962,0.4207632418841821,47
fe4b696b-6265-45f8-8748-472181f2666a,sub-845342,845342-202,VISl,VISl_5,113,0.44232673358885427,0.45230585224887754,0.1774552222144185,0.2770958224965743,0.5917708545348325,0.4170610709818329,0.4321646067585185,0.18391637534612845,0.285800493940146,0.5685005004034579,102
fe4b696b-6265-45f8-8748-472181f2666a,sub-845342,845342-202,VISl,VISl_6,4,0.41961450569001024,0.39264731921007723,0.13091652834035772,0.3332414193007459,0.47902040559934156,0.44126223078665616,0.3939917112758117,0.11666792571863367,0.3551591793180172,0.4800947627444507,4
fe4b696b-6265-45f8-8748-472181f2666a,sub-845342,845342-202,VISl,VISl_7,37,0.5123853791146016,0.5423580057890881,0.18923299674250707,0.4063879907232631,0.6676145498282533,0.3401233929823241,0.3284878278439256,0.15795061082125036,0.20396284113262886,0.4573001657769476,34
ee618c3f-46e6-4045-a778-bec47533b318,sub-837568,837568-202,VISp,VISp_0,348,0.4253765175654387,0.43487409162819857,0.17002352545780686,0.3114508130920573,0.5565777169679686,0.3681335537390442,0.36089984949560205,0.16866346331526053,0.23239347492229476,0.503301081727408,314
ee618c3f-46e6-4045-a778-bec47533b318,sub-837568,837568-202,VISp,VISp_1,369,0.4535415407723073,0.4611903590804935,0.174265625915388,0.3235612148440701,0.5960831783633622,0.4399975491261641,0.44958546609291034,0.16589164821139152,0.3297039160615367,0.5686694127986103,335
